date,title,address,url,Date_Appended
2026-05-08,The Peasant’s Courtyard Closes in Alamo as Worth Group Rebrands to The Courtyard Restaurant,"3195 Danville Blvd, Alamo, CA 94507, United States",https://whatnow.com/san-francisco/restaurants/the-peasants-courtyard-closes-in-alamo-as-worth-group-rebrands-to-the-courtyard-restaurant/,2026-05-09
2026-05-08,Popular California Seafood Chain Pacific Catch Opens at Brea Mall,"1430 Brea Mall, Brea, CA 92821, USA",https://whatnow.com/orange-county/restaurants/popular-california-seafood-chain-pacific-catch-opens-at-brea-mall/,2026-05-08
2026-05-08,Major Miami Entertainment Venue Reopening After Extensive Renovation,"11481 NW 12th St, Miami, FL 33172",https://whatnow.com/miami/restaurants/major-miami-entertainment-venue-reopening-after-extensive-renovation/,2026-05-08
2026-05-08,Willy Buck’s Backyard Grill Looks to Be Opening Brick-and-Mortar Location,"1317 S 14th St, Leesburg, FL 34748",https://whatnow.com/orlando/restaurants/willy-bucks-backyard-grill-looks-to-be-opening-brick-and-mortar-location/,2026-05-08
2026-05-08,New 'Taco Works' Concept to Debut Near Cicero in Early Summer,"3800 S Cicero Ave, Cicero, IL 60804",https://whatnow.com/chicago/restaurants/new-taco-works-concept-to-debut-near-cicero-in-early-summer/,2026-05-08
2026-05-08,New 300-Seat Chef-Driven Italian Dining Concept Set to Open in Katy,"23501 Cinco Ranch Blvd, Katy, TX 77494",https://whatnow.com/houston/restaurants/new-300-seat-chef-driven-italian-dining-concept-set-to-open-in-katy/,2026-05-08
2026-05-08,New Bar Looks to Be Opening in Pioneer Courthouse Square,"701 SW 6th Ave, Portland, OR 97204",https://whatnow.com/portland/restaurants/new-bar-looks-to-be-opening-in-pioneer-courthouse-square/,2026-05-08
2026-05-08,Wingstop to Open in Within the Highlands Shopping Center,"300 N Main St, Highlands, TX 77562",https://whatnow.com/houston/restaurants/wingstop-to-open-in-within-the-highlands-shopping-center/,2026-05-09
2026-05-08,La Costa Chef to Open Modern Mexican Restaurant in East Sacramento,"3675 J St, Sacramento, CA 95816",https://whatnow.com/sacramento/restaurants/la-costa-chef-to-open-modern-mexican-restaurant-in-east-sacramento/,2026-05-08
2026-05-08,Daily Provisions to Open New Café in Boston's Back Bay,"501 Boylston St, Boston, MA 02116",https://whatnow.com/boston/restaurants/daily-provisions-to-open-new-cafe-in-bostons-back-bay/,2026-05-08
2026-05-08,Popular Northern Colorado Tavern to Shut Down After 16 Years of Operation,"2918 67th Ave, Greeley, CO 80634",https://whatnow.com/denver/restaurants/popular-northern-colorado-tavern-to-shut-down-after-16-years-of-operation/,2026-05-08
2026-05-08,Viva Healthy Headed to Winter Park,"7612 University Blvd Unit 21, Winter Park, FL 32792",https://whatnow.com/orlando/restaurants/viva-healthy-headed-to-winter-park/,2026-05-09
2026-05-08,Oakland Asian Fusion Restaurant Set to Close on Claremont Avenue,"6200 Claremont Ave, Oakland, CA 94618",https://whatnow.com/san-francisco/restaurants/oakland-asian-fusion-restaurant-set-to-close-on-claremont-avenue/,2026-05-08
2026-05-08,Cobra Clutch Cocktail Bar to Debut in Downtown Las Vegas,"1201 S Main St, Las Vegas, NV 89104",https://whatnow.com/las-vegas/restaurants/cobra-clutch-cocktail-bar-to-debut-in-downtown-las-vegas/,2026-05-09
2026-05-08,Owner of Bay City’s 'Stock Pot' Building New Kitchen with Crafted Cocktails,"8 State Park Dr, Bay City, MI 48706",https://whatnow.com/detroit/restaurants/owner-of-bay-citys-stock-pot-building-new-kitchen-with-crafted-cocktails/,2026-05-08
2026-05-08,Another Peet’s Coffee Location Could Be Brewing in Greater Sacramento,"2281 Del Paso Rd, Suite 150, Sacramento, CA 95835",https://whatnow.com/sacramento/restaurants/another-peets-coffee-location-could-be-brewing-in-greater-sacramento/,2026-05-09
2026-05-08,JP's Brasserie & Sports Den to Debut in Shopping Center on Sahara,"5781 W Sahara Ave, Las Vegas, NV 89146",https://whatnow.com/las-vegas/restaurants/jps-brasserie-sports-den-to-debut-in-shopping-center-on-sahara/,2026-05-09
2026-05-08,Skyduster Beer Opening In Fashion District This Summer | What Now Los Angeles,"1124 San Julian St, Los Angeles, CA 90015",https://whatnow.com/los-angeles/restaurants/skyduster-beer-opening-in-fashion-district-this-summer/,2026-05-08
2026-05-08,SOKO Butcher Bringing One of the Region’s Best Sandwiches to Arlington,"269 19th Ct S, Arlington, VA 22202",https://whatnow.com/washington-dc/restaurants/soko-butcher-bringing-one-of-the-regions-best-sandwiches-to-arlington/,2026-05-09
2026-05-08,The June Opening in Downtown Jacksonville,"424 N Hogan St, Jacksonville, FL 32202",https://whatnow.com/jacksonville/restaurants/the-june-opening-in-downtown-jacksonville/,2026-05-09
2026-05-08,Local SF Supermarket Owner Planning Massive Vietnamese Street Food Restaurant in South Sacramento,"4582 Mack Rd, Sacramento, CA 95823",https://whatnow.com/sacramento/restaurants/local-sf-supermarket-owner-planning-massive-vietnamese-street-food-restaurant-in-south-sacramento/,2026-05-08
2026-05-08,On the Bun Bringing Vintage Diner Energy and Smash Burgers to Lowell,"120 Merrimack St, Lowell, MA 01852",https://whatnow.com/boston/restaurants/on-the-bun-bringing-vintage-diner-energy-and-smash-burgers-to-lowell/,2026-05-09
2026-05-08,"Black Sheep Coffee To Open in Doral, Miami Beach","10800 NW 41st St, Doral, FL 33172",https://whatnow.com/miami/restaurants/black-sheep-coffee-to-open-in-doral-miami-beach/,2026-05-08
2026-05-08,Local Handel’s Franchisees Expanding To Second Austin Store | What Now Austin,"19389 Ronald Reagan Blvd #150, Leander, TX 78641",https://whatnow.com/austin/restaurants/local-handels-franchisees-expanding-to-second-austin-store/,2026-05-08
2026-05-08,Former Black Water Space Looks to Be Getting a New Life,"835 NE Broadway, Portland, OR 97232",https://whatnow.com/portland/restaurants/former-black-water-space-looks-to-be-getting-a-new-life/,2026-05-09
2026-05-08,Madi Rum Plans 6-Acre Rum Distillery and Restaurant,,https://whatnow.com/jacksonville/restaurants/madi-rum-plans-6-acre-rum-distillery-and-restaurant/,2026-05-08
2026-05-08,PRESS Coffee Planning New Cafe in Peoria,"10134 W Happy Valley Rd, Peoria, AZ 85383",https://whatnow.com/phoenix/restaurants/press-coffee-planning-new-cafe-in-peoria/,2026-05-09
2026-05-08,Koyo to Open a Second Location,"1835 N Shepherd Dr, Houston, TX 77008",https://whatnow.com/houston/restaurants/koyo-to-open-a-second-location/,2026-05-09
2026-05-08,Cowy Burger's Award-Winning Smash Burgers Coming to Doral,,https://whatnow.com/miami/restaurants/cowy-burgers-award-winning-smash-burgers-coming-to-doral/,2026-05-08
2026-05-08,Bristol Republic Set to Open Nashville-Inspired Dublin Venue at Bridge Park Next Month,"4495 Bridge Park Ave, Dublin, OH 43017, USA",https://whatnow.com/columbus/restaurants/bristol-republic-set-to-open-nashville-inspired-dublin-venue-at-bridge-park-next-month/,2026-05-08
2026-05-08,Dairy Queen Set to Return to Lynn After Decades Away,"414 Broadway, Lynn, MA 01904",https://whatnow.com/boston/restaurants/dairy-queen-set-to-return-to-lynn-after-decades-away/,2026-05-08
2026-05-08,The Jaguar Room Bringing Cocktail-Focused Concept To Knoxville’s Old City,"224 N Central St, Knoxville, TN 37902, USA",https://whatnow.com/nashville/restaurants/the-jaguar-room-bringing-cocktail-focused-concept-to-knoxvilles-old-city/,2026-05-08
2026-05-08,Owner of Da’Hui Hawaiian Bar & Grill Plans New Venue,"8000 SE Foster Rd, Portland, OR 97206",https://whatnow.com/portland/restaurants/owner-of-dahui-hawaiian-bar-grill-plans-new-venue/,2026-05-09
2026-05-08,Bosphorus Bringing Traditional Turkish Fare to Rocklin,"6835 Five Star Blvd, Rocklin, CA 95677",https://whatnow.com/sacramento/restaurants/bosphorus-bringing-traditional-turkish-fare-to-rocklin/,2026-05-09
2026-05-08,New Restaurant Quietly Taking Shape at Folsom's Broadstone Plaza,"2791 E Bidwell St, Suite 100, Folsom, CA 95630",https://whatnow.com/sacramento/restaurants/new-restaurant-quietly-taking-shape-at-folsoms-broadstone-plaza/,2026-05-09
2026-05-08,Ugah’s Bakery may open its first spot in Newport Beach,"349 Old Newport Blvd, Newport Beach, CA 92663",https://whatnow.com/orange-county/restaurants/ugahs-bakery/,2026-05-09
2026-05-08,Keke's Breakfast Cafe Coming to Pembroke Pines,"10800 Pines Blvd, Pembroke Pines, FL 33026",https://whatnow.com/miami/restaurants/kekes-breakfast-cafe-coming-to-pembroke-pines/,2026-05-08
2026-05-08,Cocktails and Content: Inside the Bar Concept Coming to Hell's Kitchen,"359 W 54th St, New York, NY 10019",https://whatnow.com/new-york/restaurants/cocktails-and-content-inside-the-bar-concept-coming-to-hells-kitchen/,2026-05-08
2026-05-08,Salvage City Supper Club Returns to EDC Las Vegas,"7000 Las Vegas Blvd N, Las Vegas, NV 89115",https://whatnow.com/las-vegas/restaurants/salvage-city-supper-club-returns-to-edc-las-vegas/,2026-05-09
2026-05-08,Nevermore Tavern Bringing a Variety of Spirits to DFW,"170 W Main St, Lewisville, TX 75057",https://whatnow.com/dallas/restaurants/nevermore-tavern-bringing-a-variety-of-spirits-to-dfw/,2026-05-09
2026-05-08,Exclusive Dallas Wine Club Headed for DC,"1115 30th St NW, Washington, DC 20007",https://whatnow.com/washington-dc/restaurants/exclusive-dallas-wine-club-headed-for-dc/,2026-05-09
2026-05-08,Migration Coffee Co. Planning Brick-and-Mortar Location | What Now Atlanta,"115 Pacific Ave, Bremen, GA 30110",https://whatnow.com/atlanta/restaurants/migration-coffee-co-planning-brick-and-mortar-location/,2026-05-08
2026-05-08,Café Under Construction in the Treme-Lafitte Area,"200 N Galvez St, New Orleans, LA 70112",https://whatnow.com/new-orleans/restaurants/cafe-under-construction-in-the-treme-lafitte-area/,2026-05-08
2026-05-08,IHOP Plans New Location in Haines City,"37051 US-27, Haines City, FL 33844",https://whatnow.com/tampa/restaurants/ihop-plans-new-location-in-haines-city/,2026-05-08
2026-05-08,Couve Carts Opening in Downtown Vancouver,"W Evergreen Blvd & Daniels St, Vancouver, WA 98660",https://whatnow.com/portland/restaurants/couve-carts-opening-in-downtown-vancouver/,2026-05-09
2026-05-08,Stoner’s Pizza Joint Plans 8 New Locations in Orlando Metro Area,,https://whatnow.com/orlando/restaurants/stoners-pizza-joint-plans-8-new-locations-in-orlando-metro-area/,2026-05-09
2026-05-08,SAVI Mexican Grill to Bring Asian-Influenced Burritos and Bowls to Elk Grove,"8234 Laguna Blvd, Suite 140, Elk Grove, CA 95758",https://whatnow.com/sacramento/restaurants/savi-mexican-grill-to-bring-asian-influenced-burritos-and-bowls-to-elk-grove/,2026-05-08
2026-05-08,New Japanese Restaurant from Indigo Road Opening in the Vandeveer,"515 N Pearl St, Jacksonville, FL 32202",https://whatnow.com/jacksonville/restaurants/new-japanese-restaurant-from-indigo-road-opening-in-the-vandeveer/,2026-05-09
2026-05-08,Owner of Candelaria Eatery & Cafe Opening Salbio Coffee & Bites,"4060 Thomas St b01, Oxford, FL 34484",https://whatnow.com/orlando/restaurants/salbio-coffee-and-bites-opening-in-oxford/,2026-05-09
2026-05-08,Lolita’s Kitchen Looks to Be Opening in Fort Meade,"400 S Charleston Ave, Fort Meade, FL 33841",https://whatnow.com/tampa/restaurants/lolitas-kitchen-looks-to-be-opening-in-fort-meade/,2026-05-09
2026-05-08,Naya Comida + Barrita Opening in Maitland,,https://whatnow.com/orlando/restaurants/naya-comida-barrita-opening-in-maitland/,2026-05-09
2026-05-08,Rising Costs Force Longtime Hollywood Burger Restaurant to Close,"7000 Hollywood Blvd, Los Angeles, CA 90028, United States",https://whatnow.com/los-angeles/restaurants/rising-costs-force-longtime-hollywood-burger-restaurant-to-close/,2026-05-08
2026-05-08,Mile Marker 803 Clubhouse Opening in Palm Coast’s European Village,"101 Palm Harbor Pkwy, Palm Coast, FL 32137",https://whatnow.com/jacksonville/restaurants/mile-marker-803-clubhouse-opening-in-palm-coasts-european-village/,2026-05-08
2026-05-08,Dragon Alley Coffee Planning To ‘Brew Magic’ In Santa Monica | What Now Los Angeles,"312 Santa Monica Blvd, Santa Monica, CA 90401",https://whatnow.com/los-angeles/restaurants/dragon-alley-coffee-planning-to-brew-magic-in-santa-monica/,2026-05-08
2026-05-08,100% Maracaibo Expanding to New Sarasota Location,"3915 N Lockwood Ridge Rd, Sarasota, FL 34234",https://whatnow.com/tampa/restaurants/100-maracaibo-expanding-to-new-sarasota-location/,2026-05-09
2026-05-08,New Jersey Mike’s Planned for Wesley Chapel’s Summertree Plaza,"32801 Eiland Blvd, Wesley Chapel, FL 33545",https://whatnow.com/tampa/restaurants/new-jersey-mikes-planned-for-wesley-chapels-summertree-plaza/,2026-05-08
2026-05-08,Jacaranda Opens In Los Angeles | What Now Los Angeles,"6623 Melrose Ave, Los Angeles, CA 90038",https://whatnow.com/los-angeles/restaurants/jacaranda-opens-in-los-angeles/,2026-05-08
2026-05-07,Lebanon’s Houston Inn Making Comeback With Elevated Steakhouse Concept,"4026 US-42, Lebanon, OH 45036, USA",https://whatnow.com/columbus/restaurants/lebanons-houston-inn-making-comeback-with-elevated-steakhouse-concept/,2026-05-07
2026-05-07,The Growth of Blazin’ Hot Chicken Continues with Planned Acadiana Location,"240 Albertson Pkwy, Broussard, LA 70518",https://whatnow.com/new-orleans/restaurants/the-growth-of-blazin-hot-chicken-continues-with-planned-acadiana-location/,2026-05-07
2026-05-07,APizza Brooklyn Resto & Vino Planning a Doral Location,"10825 NW 40th Street, Doral, FL 33178",https://whatnow.com/miami/restaurants/apizza-brooklyn-resto-vino-planning-a-doral-location/,2026-05-07
2026-05-07,Revival Cafe + Kitchen Brewing Up Seventh Location at Harvard Enterprise Research Campus,"60 Western Ave, Allston, MA 02134",https://whatnow.com/boston/restaurants/revival-cafe-kitchen-brewing-up-seventh-location-at-harvard-enterprise-research-campus/,2026-05-07
2026-05-07,FARE Continuing Chicago Growth with New Old Town Location,"868 N Wells St, Chicago, IL 60610",https://whatnow.com/chicago/restaurants/fare-continuing-chicago-growth-with-new-old-town-location/,2026-05-07
2026-05-07,Ox-B’s Expands to Marion With Seventh Central Ohio Restaurant,"172 S Main St, Marion, OH 43302, USA",https://whatnow.com/columbus/restaurants/ox-bs-expands-to-marion-with-seventh-central-ohio-restaurant/,2026-05-07
2026-05-07,"A Popular Las Vegas Bakery Closes Its Chinatown Location, New Concept Planned","3616 Spring Mountain Rd #101, Las Vegas, NV 89102",https://whatnow.com/las-vegas/restaurants/a-popular-las-vegas-bakery-closes-its-chinatown-location-new-concept-planned/,2026-05-07
2026-05-07,Well-Known Tomball Brewpub Set for Final Service on May 17,"308 Market St, Tomball, TX 77375, United States",https://whatnow.com/houston/restaurants/well-known-tomball-brewpub-set-for-final-service-on-may-17/,2026-05-07
2026-05-07,'Meso Cafe' Concept to Open on South End of Des Plaines Near O’Hare,"570 E Oakton St, Des Plaines, IL 60018",https://whatnow.com/chicago/restaurants/meso-cafe-concept-to-open-on-south-end-of-des-plaines-near-ohare/,2026-05-07
2026-05-07,Family-Owned Coffee Shop and Gym Being Built in Downtown Potterville,"217 W Main St, Potterville, MI 48876",https://whatnow.com/detroit/restaurants/family-owned-coffee-shop-and-gym-being-built-in-downtown-potterville/,2026-05-07
2026-05-07,The Abbatiello Group Acquires Shaker Cuisine & Mixologie,,https://whatnow.com/montreal/restaurants/the-abbatiello-group-acquires-shaker-cuisine-mixologie/,2026-05-07
2026-05-07,Beloved Rochester Hills Brunch Spot Set to Close This Weekend,"6920 N Rochester Rd, Rochester Hills, MI 48306",https://whatnow.com/detroit/restaurants/beloved-rochester-hills-brunch-spot-set-to-close-this-weekend/,2026-05-07
2026-05-07,All-Day Café-Bakery Coming to Hell’s Kitchen Corner,"637 10th Ave, New York, NY 10036",https://whatnow.com/new-york/restaurants/all-day-cafe-bakery-coming-to-hells-kitchen-corner/,2026-05-07
2026-05-07,Happy Belly Food Group Acquiring Stake in Ghost Taco,,https://whatnow.com/toronto/restaurants/happy-belly-food-group-acquiring-stake-in-ghost-taco/,2026-05-07
2026-05-07,M.O. Hospitality Is Bringing a Chef-Driven Restaurant to Downtown San Jose,"181 E Santa Clara St, San Jose, CA 95113",https://whatnow.com/san-francisco/restaurants/m-o-hospitality-is-bringing-a-chef-driven-restaurant-to-downtown-san-jose/,2026-05-07
2026-05-07,"Al Volo, a New Italian Concept in Pier 57, is Adding a High Line Location",15th Street Porch - High Line,https://whatnow.com/new-york/restaurants/al-volo-a-new-italian-concept-in-pier-57-is-adding-a-high-line-location/,2026-05-07
2026-05-07,Namaste Bazaar and Café Bringing Indian Groceries and Street Food to Methuen,"436 Broadway, Methuen, MA 01844",https://whatnow.com/boston/restaurants/namaste-bazaar-and-cafe-bringing-indian-groceries-and-street-food-to-methuen/,2026-05-07
2026-05-07,Valentina Italian Ristorante Opens in Fairmount This Spring,"2501 Meredith St, Philadelphia, PA 19130",https://whatnow.com/philadelphia/restaurants/landi-prendi-brings-a-20-year-dream-to-life-with-valentina-italian-ristorante-in-fairmount/,2026-05-07
2026-05-07,VIỆTVANA Phở Noodle House Planning Lenox Square Flagship | What Now Atlanta,"3393 Peachtree Rd NE, Atlanta, GA 30326",https://whatnow.com/atlanta/restaurants/vietvana-pho-noodle-house-planning-lenox-square-flagship/,2026-05-07
2026-05-07,Chinese-Influenced French Bistro Coming to the Lower East Side,"143 Orchard St, New York, NY 10002",https://whatnow.com/new-york/restaurants/chinese-influenced-french-bistro-coming-to-the-lower-east-side/,2026-05-07
2026-05-07,Bro's Hot Chicken Opening Sweetwater Location,"10899 SW 4th St, Miami, FL 33174",https://whatnow.com/miami/restaurants/bros-hot-chicken-opening-sweetwater-location/,2026-05-07
2026-05-07,Longtime New Orleans Restaurant Set to Close After 50 Years,"741 Baronne St, New Orleans, LA 70113, United States",https://whatnow.com/new-orleans/restaurants/longtime-new-orleans-restaurant-set-to-close-after-50-years/,2026-05-07
2026-05-07,"LA Cafe Concept, Kafe, Planning Toronto Expansion","1024 Queen St W, Toronto, ON M6J 1H6, Canada",https://whatnow.com/toronto/restaurants/la-cafe-concept-kafe-planning-toronto-expansion/,2026-05-07
2026-05-07,Stoner’s Pizza Joint to Light up the Plano Dining Scene,"2830 W 15th St, Plano, TX 75075",https://whatnow.com/dallas/restaurants/stoners-pizza-joint-to-light-up-the-plano-dining-scene/,2026-05-08
2026-05-07,Costa Vida Eying New DFW Home,"11480 W US Hwy 80, Forney, TX 75126",https://whatnow.com/dallas/restaurants/costa-vida-eying-new-dfw-home/,2026-05-08
2026-05-07,Doraville’s Java Saga Expanding With Alpharetta Location | What Now Atlanta,"2905 Jordan Ct h, Alpharetta, GA 30022",https://whatnow.com/atlanta/restaurants/doravilles-java-saga-expanding-with-alpharetta-location/,2026-05-08
2026-05-07,The Burnt Tongue Expanding to Burlington,"491 Appleby Line, Burlington, ON L7L 2Y1, Canada",https://whatnow.com/toronto/restaurants/the-burnt-tongue-expanding-to-burlington/,2026-05-07
2026-05-06,Gainesville to Gain South Block,"13945 Promenade Commons St, Gainesville, VA 20155",https://whatnow.com/washington-dc/restaurants/gainesville-to-gain-south-block/,2026-05-06
2026-05-06,‘The Cafe at MOTO’ to Offer Coffee Spot for Artists and Innovators in Ferndale,"721 E Saratoga St, Ferndale, MI 48220",https://whatnow.com/detroit/restaurants/the-cafe-at-moto-to-offer-coffee-spot-for-artists-and-innovators-in-ferndale/,2026-05-06
2026-05-06,Jeff's Bagel Run is Running Up the Expansion Plans with a Heights Opening,"2702 Yale St, Houston, TX 77008",https://whatnow.com/houston/restaurants/jeffs-bagel-run-is-running-up-the-expansion-plans-with-a-heights-opening/,2026-05-07
2026-05-06,Harland Brewing Co. to Open Harland Clubhouse at Mission Bay Golf Course | What Now San Diego,"2702 N Mission Bay Dr, San Diego, CA 92109",https://whatnow.com/san-diego/restaurants/harland-brewing-co-to-open-harland-clubhouse-at-mission-bay-golf-course/,2026-05-06
2026-05-06,Better Blend Making Tampa Bay Debut on June 6,"955 E Brandon Blvd, Brandon, FL 33511",https://whatnow.com/tampa/restaurants/better-blend-making-tampa-bay-debut-on-june-6/,2026-05-06
2026-05-06,Popular Alpine-Themed Restaurant in Portland Set to Close,"3384 SE Division St, Portland, OR 97202",https://whatnow.com/portland/restaurants/popular-alpine-themed-restaurant-in-portland-set-to-close/,2026-05-06
2026-05-06,Burnet To Receive New HTeaO Location | What Now Austin,"1408 S Water St, Burnet, TX 78611",https://whatnow.com/austin/restaurants/burnet-to-receive-new-hteao-location/,2026-05-06
2026-05-06,A Popular Tennessee Barbeque Brand to Open Its Largest Location Yet in Brentwood,"710 Old Hickory Blvd Suite 305, Brentwood, TN 37027",https://whatnow.com/nashville/restaurants/a-popular-tennessee-barbeque-brand-to-open-its-largest-location-yet-in-brentwood/,2026-05-06
2026-05-06,16 Handles Expands To California; 2 Units Planned for North County,,https://whatnow.com/san-diego/restaurants/16-handles-expands-to-california-2-units-planned-for-north-county/,2026-05-06
2026-05-06,"Metro Pizza, a Las Vegas Staple, to Open a Fifth Location in the Valley","8720 W Sunset Rd, Las Vegas, NV 89148",https://whatnow.com/las-vegas/restaurants/metro-pizza-a-las-vegas-staple-to-open-a-fifth-location-in-the-valley/,2026-05-07
2026-05-06,"Wine, Darling! Bringing Joyful Wine Bar Concept to Pioneer Square","313 1st Ave S, Seattle, WA 98104",https://whatnow.com/seattle/restaurants/wine-darling-bringing-joyful-wine-bar-concept-to-pioneer-square/,2026-05-06
2026-05-06,Butcher & Thief to Debut a New Brunch Menu This Mother’s Day,"8670 W Sunset Rd, Las Vegas, NV 89148, United States",https://whatnow.com/las-vegas/restaurants/butcher-thief-to-debut-a-new-brunch-menu-this-mothers-day/,2026-05-06
2026-05-06,Floretin Rooftop Bar Pairs Signature Cocktails with Stunning Views,"617 S Spring St, Los Angeles, CA",https://whatnow.com/los-angeles/restaurants/floretin-rooftop-bar-pairs-signature-cocktails-with-stunning-views/,2026-05-06
2026-05-06,Al’s Yum Yum Opening in Fruit Cove,"126 San Jose Blvd, Fruit Cove, FL 32259",https://whatnow.com/jacksonville/restaurants/als-yum-yum-opening-in-fruit-cove/,2026-05-06
2026-05-06,Smalls Sliders Slides Into South Denver With Seven-Unit Deal,,https://whatnow.com/denver/restaurants/smalls-sliders-slides-into-denver-with-seven-unit-deal-its-very-forward-its-very-gen-z/,2026-05-06
2026-05-06,Dairi-O Plans New Sanford Location for Fall 2026 Opening,,https://whatnow.com/charlotte/restaurants/dairi-o-plans-new-sanford-location-for-fall-2026-opening/,2026-05-06
2026-05-06,Sushi by Bou Coming to the Financial District,"11 Stone St, New York, NY 10004",https://whatnow.com/new-york/restaurants/sushi-by-bou-coming-to-the-financial-district/,2026-05-06
2026-05-06,Turquoise Wine Bar is Coming to The Woodlands,"7 Switchbud Pl, The Woodlands, TX 77380",https://whatnow.com/houston/restaurants/turquoise-wine-bar-is-coming-to-the-woodlands/,2026-05-06
2026-05-06,Two Parents Introducing ‘Mini City Play Cafe’ for West Town in Early Fall,"1701 W Grand Ave, Chicago, IL 60622",https://whatnow.com/chicago/restaurants/two-parents-introducing-play-cafe-to-west-town-in-early-fall/,2026-05-06
2026-05-06,Another Broken Egg Cafe Headed to Bandera Pointe in Northwest San Antonio,"11625 Bandera Rd, San Antonio, TX 78250, USA",https://whatnow.com/san-antonio/restaurants/another-broken-egg-cafe-headed-to-bandera-pointe-in-northwest-san-antonio/,2026-05-06
2026-05-06,Nutmeg Bakery and Cafe Aims to Open its Third Location,"4120 Napier St San Diego, CA 92110, USA",https://whatnow.com/san-diego/restaurants/nutmeg-bakery-and-cafe-aims-to-open-its-third-location/,2026-05-06
2026-05-06,Little Susie’s Coffee & Pies Expands to South Philly,"800 S 9th St., Philadelphia, PA 19147",https://whatnow.com/philadelphia/restaurants/little-susies-coffee-pies-expands-south-philly-footprint-wonderful-space/,2026-05-06
2026-05-06,Van Leeuwen Nearing One Loudoun Opening,"20626 Easthampton Plaza, Ashburn, VA 20147",https://whatnow.com/washington-dc/restaurants/van-leeuwen-nearing-one-loudoun-opening/,2026-05-07
2026-05-06,Denver Restaurant Leaders Gather at Trybal African Speakeasy for WhatNow Accelerate Event,"1670 Champa St, Denver, CO 80202, USA",https://whatnow.com/denver/restaurants/denver-restaurant-leaders-gather-at-trybal-african-speakeasy-for-whatnow-accelerate-event/,2026-05-06
2026-05-06,Dessert Café Planned for Hot Plaza in Baton Rouge,"7474 Corporate Blvd, Baton Rouge, LA 70809",https://whatnow.com/new-orleans/restaurants/dessert-cafe-planned-for-hot-plaza-in-baton-rouge/,2026-05-06
2026-05-06,CeOs Coffee Plans for Sunrise Manor Opening,"5130 E Charleston Blvd, Las Vegas, NV 89142",https://whatnow.com/las-vegas/restaurants/ceos-coffee-plans-for-sunrise-manor-opening/,2026-05-06
2026-05-06,Sake Bar Gaga to Debut in San Diego Next Month,"634 14th St, San Diego, CA 92101",https://whatnow.com/san-diego/restaurants/sake-bar-gaga-to-debut-in-san-diego-next-month/,2026-05-06
2026-05-06,Owner of Trompeau Bakery Preparing Third Location in Cherry Creek,"3239 E 2nd Ave, Denver, CO 80206",https://whatnow.com/denver/restaurants/owner-of-trompeau-bakery-preparing-third-location-in-cherry-creek/,2026-05-06
2026-05-06,La Catrachita Expands to Northeast Philly With Halal Twist,"8016 Frankford Ave., Philadelphia, PA 19136",https://whatnow.com/philadelphia/restaurants/la-catrachita-expands-to-northeast-philly-with-halal-twist/,2026-05-06
2026-05-06,Chamblee Tap and Market Secures New Building In Kennesaw | What Now Atlanta,"2881 N Main St, Kennesaw, GA 30144",https://whatnow.com/atlanta/restaurants/chamblee-tap-and-market-secures-new-building-in-kennesaw/,2026-05-06
2026-05-06,El Palacio de los Jugos is Opening in North Miami,"12500 Biscayne Blvd, Miami, FL 33181",https://whatnow.com/miami/restaurants/el-palacio-de-los-jugos-is-opening-in-north-miami/,2026-05-06
2026-05-06,Cook Out Expands Footprint With Thomasville Land Purchase as Charlotte Location Takes Shape,"10820 Woodland Beaver Rd, Charlotte, NC 28215, USA",https://whatnow.com/charlotte/restaurants/cook-out-expands-footprint-with-thomasville-land-purchase-as-charlotte-location-takes-shape/,2026-05-06
2026-05-06,Pastaphony Expanding To Long Beach This Summer Alongside Coffee Concept | What Now Los Angeles,"210 E 3rd St, Long Beach, CA 90802",https://whatnow.com/los-angeles/restaurants/pastaphony-expanding-to-long-beach-this-summer/,2026-05-07
2026-05-06,Tropical Smoothie Cafe Headed to Neptune Beach,"628 Atlantic Blvd, Neptune Beach, FL 32266",https://whatnow.com/jacksonville/restaurants/tropical-smoothie-cafe-headed-to-neptune-beach/,2026-05-06
2026-05-06,New Coffee Shop Planned for Holmes Beach,"5400 Marina Dr, Holmes Beach, FL 34217",https://whatnow.com/tampa/restaurants/new-coffee-shop-planned-for-holmes-beach/,2026-05-06
2026-05-06,New Orleans Restaurateurs and Industry Leaders Come Together for What Now Media Group’s Accelerate Event,,https://whatnow.com/new-orleans/restaurants/what-now-media-groups-accelerate-event/,2026-05-06
2026-05-06,NYC Staple Joe's Pizza Expanding to the Fenway,"1363 Boylston St, Boston, MA 02215",https://whatnow.com/boston/restaurants/nyc-staple-joes-pizza-expanding-to-the-fenway/,2026-05-06
2026-05-06,"Born as a Coffee Cart, Barakah Beans Plans First Brick-and-Mortar Location","3262 Vineland Rd, Kissimmee, FL 34746",https://whatnow.com/orlando/restaurants/born-as-coffee-cart-barakah-beans-plans-first-brick-and-mortar-location/,2026-05-06
2026-05-06,Shaah & Sheeko Eyeing June Opening in Renton,"16928 116th Ave SE Renton, WA 98058",https://whatnow.com/seattle/restaurants/shaah-sheeko-eyeing-june-opening-in-renton/,2026-05-07
